image_name,lpips_score,ssim_score,discarded_lpips_score,discarded_ssim_score
ChestCT_3029.png,0.2814,0.5330,0.3624,0.3775
ChestCT_3030.png,0.3930,0.4113,0.3230,0.5325
ChestCT_3031.png,0.3263,0.4782,0.3581,0.5024
ChestCT_3032.png,0.3303,0.4660,0.3487,0.5069
ChestCT_3033.png,0.3965,0.4089,0.3279,0.5280
ChestCT_3034.png,0.2784,0.5223,0.3662,0.3646
ChestCT_3035.png,0.3155,0.4935,0.3267,0.4027
ChestCT_3036.png,0.3181,0.4937,0.3227,0.4042
ChestCT_3037.png,0.3450,0.4443,0.3792,0.4247
ChestCT_3038.png,0.3473,0.4403,0.3782,0.4290
ChestCT_3039.png,0.3474,0.4356,0.3767,0.4178
ChestCT_3040.png,0.3456,0.4310,0.3832,0.4147
ChestCT_3041.png,0.4130,0.3983,0.3777,0.4256
ChestCT_3042.png,0.4192,0.3805,0.3814,0.4099
ChestCT_3043.png,0.4265,0.3542,0.3721,0.3842
ChestCT_3044.png,0.4230,0.3700,0.3728,0.4004
ChestCT_3045.png,0.3373,0.4634,0.4000,0.3659
ChestCT_3046.png,0.3359,0.4221,0.3977,0.3866
ChestCT_3047.png,0.3580,0.4524,0.3915,0.4081
ChestCT_3048.png,0.3668,0.4549,0.3947,0.4125
ChestCT_3049.png,0.3285,0.4346,0.3541,0.4832
ChestCT_3050.png,0.3489,0.4039,0.3930,0.3918
ChestCT_3051.png,0.3468,0.4144,0.3527,0.4814
ChestCT_3052.png,0.3479,0.4045,0.3592,0.4490
ChestCT_3053.png,0.3500,0.3726,0.3638,0.4473
ChestCT_3054.png,0.3388,0.4693,0.3470,0.4937
ChestCT_3055.png,0.3260,0.4355,0.3571,0.4759
ChestCT_3056.png,0.3432,0.3934,0.3663,0.4561
ChestCT_3057.png,0.3468,0.3760,0.3671,0.4452
ChestCT_3058.png,0.3267,0.4375,0.3608,0.4692
ChestCT_3059.png,0.3564,0.4325,0.3807,0.4039
ChestCT_3060.png,0.3461,0.3712,0.3613,0.4429
ChestCT_3061.png,0.3322,0.4304,0.3466,0.4700
ChestCT_3062.png,0.3381,0.4274,0.3518,0.4701
ChestCT_3063.png,0.3393,0.4152,0.3980,0.4006
ChestCT_3064.png,0.3483,0.4532,0.3963,0.3620
ChestCT_3065.png,0.3442,0.4431,0.3676,0.4276
ChestCT_3066.png,0.3350,0.4364,0.3538,0.4645
ChestCT_3067.png,0.3299,0.4369,0.3983,0.4182
ChestCT_3068.png,0.3417,0.4336,0.3714,0.4117
ChestCT_3069.png,0.4022,0.4491,0.3940,0.4139
ChestCT_3070.png,0.3546,0.4326,0.3741,0.4099
ChestCT_3071.png,0.3914,0.4575,0.3922,0.4231
ChestCT_3072.png,0.4003,0.4543,0.3992,0.4191
ChestCT_3073.png,0.3481,0.4329,0.3751,0.4054
ChestCT_3074.png,0.3480,0.4403,0.3566,0.4438
ChestCT_3075.png,0.3756,0.4623,0.3916,0.4158
ChestCT_3076.png,0.3711,0.4613,0.3900,0.4143
ChestCT_3077.png,0.3471,0.4396,0.3625,0.4367
ChestCT_3078.png,0.3467,0.4229,0.3937,0.4077
ChestCT_3079.png,0.3842,0.4533,0.3971,0.4056
ChestCT_3080.png,0.3521,0.4386,0.3531,0.4513
ChestCT_3081.png,0.3563,0.4562,0.3931,0.4128
ChestCT_3082.png,0.3863,0.4563,0.3939,0.4168
ChestCT_3083.png,0.3355,0.4637,0.3461,0.4939
ChestCT_3084.png,0.3486,0.4420,0.3577,0.4552
ChestCT_3085.png,0.3410,0.4714,0.3348,0.5733
ChestCT_3086.png,0.3529,0.4559,0.3855,0.3927
ChestCT_3087.png,0.3476,0.4787,0.3689,0.4276
ChestCT_3088.png,0.3487,0.4560,0.3360,0.5553
ChestCT_3089.png,0.3398,0.4904,0.3921,0.4498
ChestCT_3090.png,0.3430,0.4901,0.3895,0.4675
ChestCT_3091.png,0.4192,0.4337,0.3789,0.4562
ChestCT_3092.png,0.3285,0.4777,0.3493,0.5284
ChestCT_3093.png,0.4140,0.4233,0.3912,0.4371
ChestCT_3094.png,0.4115,0.4410,0.3735,0.4670
ChestCT_3095.png,0.3416,0.4500,0.3504,0.5255
ChestCT_3096.png,0.3414,0.3992,0.3534,0.5072
ChestCT_3097.png,0.3473,0.3770,0.3614,0.5022
ChestCT_3098.png,0.4234,0.4664,0.3689,0.4908
ChestCT_3099.png,0.3492,0.3797,0.3551,0.5128
ChestCT_3100.png,0.3931,0.4957,0.3994,0.4492
ChestCT_3101.png,0.4068,0.4836,0.3557,0.5096
ChestCT_3102.png,0.3325,0.4225,0.3447,0.5194
ChestCT_3103.png,0.3351,0.5156,0.3654,0.4844
ChestCT_3104.png,0.3566,0.4937,0.3993,0.4282
ChestCT_3105.png,0.3525,0.4725,0.3574,0.4457
ChestCT_3106.png,0.3410,0.4491,0.3591,0.4899
ChestCT_3107.png,0.3699,0.5003,0.3377,0.4946
ChestCT_3108.png,0.3406,0.5061,0.3608,0.4878
ChestCT_3109.png,0.3569,0.4639,0.3821,0.4042
ChestCT_3110.png,0.3845,0.5025,0.3400,0.5143
ChestCT_3111.png,0.3203,0.4950,0.3804,0.4211
ChestCT_3112.png,0.4283,0.3913,0.3840,0.4546
ChestCT_3113.png,0.4267,0.4030,0.3805,0.4653
ChestCT_3114.png,0.3212,0.4922,0.3788,0.4218
ChestCT_3115.png,0.3140,0.5056,0.3791,0.4257
ChestCT_3116.png,0.3186,0.5018,0.3802,0.4270
ChestCT_3117.png,0.3222,0.5201,0.3748,0.4522
ChestCT_3118.png,0.3139,0.5204,0.3799,0.4482
ChestCT_3119.png,0.3289,0.4846,0.3742,0.4132
ChestCT_3120.png,0.3139,0.5094,0.3807,0.4372
ChestCT_3121.png,0.3281,0.5226,0.3542,0.4668
ChestCT_3122.png,0.3137,0.5125,0.3828,0.4433
ChestCT_3123.png,0.3277,0.4912,0.3779,0.4202
ChestCT_3124.png,0.3482,0.4062,0.3790,0.4161
ChestCT_3125.png,0.3201,0.5256,0.3736,0.4598
ChestCT_3126.png,0.3275,0.5150,0.3669,0.4554
ChestCT_3127.png,0.3404,0.4566,0.3822,0.4103
ChestCT_3128.png,0.4354,0.4238,0.3591,0.5045
ChestCT_3129.png,0.3256,0.4857,0.3765,0.4158
ChestCT_3130.png,0.4166,0.4286,0.3559,0.5159
ChestCT_3131.png,0.4390,0.4308,0.3564,0.5244
ChestCT_3132.png,0.3340,0.4642,0.3762,0.4158
ChestCT_3133.png,0.4271,0.3741,0.3919,0.4066
ChestCT_3134.png,0.4216,0.4180,0.3879,0.4696
ChestCT_3135.png,0.4274,0.4065,0.3930,0.4634
ChestCT_3136.png,0.4296,0.3720,0.3892,0.4109
ChestCT_3137.png,0.4200,0.4229,0.3788,0.4767
ChestCT_3138.png,0.4261,0.3790,0.3978,0.3942
ChestCT_3139.png,0.4235,0.3837,0.3986,0.3974
ChestCT_3140.png,0.4132,0.4273,0.3653,0.4968
ChestCT_3141.png,0.3497,0.3332,0.3759,0.3697
ChestCT_3142.png,0.3364,0.4021,0.3777,0.3719
ChestCT_3143.png,0.3345,0.3978,0.3785,0.3694
ChestCT_3144.png,0.3231,0.4220,0.3742,0.3730
ChestCT_3145.png,0.3346,0.4103,0.3749,0.3735
ChestCT_3146.png,0.3480,0.3411,0.3732,0.3707
ChestCT_3147.png,0.3476,0.3464,0.3701,0.3769
ChestCT_3148.png,0.3285,0.4018,0.3820,0.3635
ChestCT_3149.png,0.3253,0.4032,0.3834,0.3630
ChestCT_3150.png,0.3462,0.3413,0.3710,0.3828
ChestCT_3151.png,0.3165,0.4223,0.3724,0.3701
ChestCT_3152.png,0.3227,0.4056,0.3830,0.3674
ChestCT_3153.png,0.3174,0.4130,0.3763,0.3656
ChestCT_3154.png,0.3218,0.4073,0.3804,0.3712
ChestCT_3155.png,0.3216,0.4090,0.3805,0.3713
ChestCT_3156.png,0.3131,0.4260,0.3721,0.3721
ChestCT_3157.png,0.4280,0.3217,0.3912,0.3561
ChestCT_3158.png,0.3283,0.3944,0.3727,0.3566
ChestCT_3159.png,0.4150,0.3669,0.3673,0.4192
ChestCT_3160.png,0.4148,0.3718,0.3646,0.4274
ChestCT_3161.png,0.3371,0.3766,0.3761,0.3487
ChestCT_3162.png,0.4336,0.3195,0.3951,0.3506
ChestCT_3163.png,0.3279,0.4102,0.3706,0.3672
ChestCT_3164.png,0.4266,0.3253,0.3998,0.3403
ChestCT_3165.png,0.4323,0.3158,0.3950,0.3521
ChestCT_3166.png,0.3295,0.3975,0.3699,0.3576
ChestCT_3167.png,0.3386,0.3896,0.3699,0.3633
ChestCT_3168.png,0.4353,0.3134,0.3925,0.3482
ChestCT_3169.png,0.4290,0.3231,0.3898,0.3547
ChestCT_3170.png,0.3442,0.3714,0.3775,0.3531
ChestCT_3171.png,0.4262,0.3389,0.3881,0.3692
ChestCT_3172.png,0.4313,0.3126,0.3949,0.3371
ChestCT_3173.png,0.3471,0.3778,0.3811,0.3519
ChestCT_3174.png,0.3446,0.3702,0.3770,0.3457
ChestCT_3175.png,0.4297,0.3176,0.3948,0.3479
ChestCT_3176.png,0.4304,0.3230,0.3917,0.3523
ChestCT_3177.png,0.4186,0.3641,0.3881,0.4062
ChestCT_3178.png,0.4315,0.3168,0.3843,0.3535
ChestCT_3179.png,0.3490,0.3862,0.3832,0.3598
ChestCT_3180.png,0.4210,0.3596,0.3899,0.4029
ChestCT_3181.png,0.4246,0.3965,0.3648,0.4525
ChestCT_3182.png,0.4232,0.3485,0.3838,0.3812
ChestCT_3183.png,0.4291,0.3712,0.3635,0.4340
ChestCT_3184.png,0.4258,0.3801,0.3620,0.4416
ChestCT_3185.png,0.4204,0.3581,0.3936,0.4029
ChestCT_3186.png,0.4209,0.3488,0.3865,0.3844
ChestCT_3187.png,0.4371,0.3684,0.3612,0.4363
ChestCT_3188.png,0.4408,0.3715,0.3605,0.4410
ChestCT_3189.png,0.4203,0.3539,0.3880,0.3912
ChestCT_3190.png,0.3248,0.4219,0.3698,0.3749
ChestCT_3191.png,0.4343,0.3665,0.3583,0.4359
ChestCT_3192.png,0.4176,0.3543,0.3794,0.3944
ChestCT_3193.png,0.4136,0.3669,0.3728,0.4142
ChestCT_3194.png,0.4357,0.3710,0.3589,0.4380
ChestCT_3195.png,0.3321,0.3926,0.3710,0.3557
ChestCT_3196.png,0.3432,0.4151,0.3496,0.3903
ChestCT_3197.png,0.4520,0.3174,0.3794,0.3455
ChestCT_3198.png,0.3180,0.4159,0.3736,0.3683
ChestCT_3199.png,0.3275,0.3885,0.3876,0.3499
ChestCT_3200.png,0.4438,0.3320,0.3682,0.3630
ChestCT_3201.png,0.3474,0.3830,0.3774,0.3568
ChestCT_3202.png,0.3363,0.4027,0.3779,0.3733
ChestCT_3203.png,0.5074,0.1848,0.4752,0.2474
ChestCT_3204.png,0.5286,0.1836,0.5017,0.2518
ChestCT_3205.png,0.5152,0.1950,0.4864,0.2675
ChestCT_3206.png,0.5103,0.1830,0.4759,0.2433
ChestCT_3207.png,0.5223,0.1852,0.4882,0.2525
ChestCT_3208.png,0.5009,0.1898,0.4765,0.2537
ChestCT_3209.png,0.4939,0.1958,0.4728,0.2548
ChestCT_3210.png,0.5202,0.1845,0.4929,0.2520
ChestCT_3211.png,0.5195,0.1824,0.4915,0.2527
ChestCT_3212.png,0.5270,0.1464,0.4944,0.1987
ChestCT_3213.png,0.5221,0.1680,0.4887,0.2283
ChestCT_3214.png,0.5254,0.1741,0.5001,0.2408
ChestCT_3215.png,0.5216,0.1678,0.4908,0.2329
ChestCT_3216.png,0.5227,0.1816,0.4998,0.2508
ChestCT_3217.png,0.5188,0.1885,0.4967,0.2556
ChestCT_3218.png,0.5218,0.1662,0.4884,0.2305
ChestCT_3219.png,0.4111,0.2711,0.4286,0.3012
ChestCT_3220.png,0.4558,0.2398,0.4534,0.2840
ChestCT_3221.png,0.4101,0.3556,0.3849,0.4110
ChestCT_3222.png,0.4143,0.3589,0.3955,0.3494
ChestCT_3223.png,0.4619,0.2450,0.4554,0.2920
ChestCT_3224.png,0.4036,0.2779,0.4203,0.3069
ChestCT_3225.png,0.4737,0.2097,0.4652,0.2593
ChestCT_3226.png,0.4331,0.2410,0.4519,0.2681
ChestCT_3227.png,0.4303,0.2354,0.4513,0.2664
ChestCT_3228.png,0.4634,0.2325,0.4596,0.2851
ChestCT_3229.png,0.4688,0.2109,0.4648,0.2550
ChestCT_3230.png,0.4244,0.2765,0.4293,0.3103
ChestCT_3231.png,0.4457,0.2132,0.4621,0.2481
ChestCT_3232.png,0.4595,0.2271,0.4538,0.2724
ChestCT_3233.png,0.4162,0.2710,0.4329,0.2938
ChestCT_3234.png,0.4206,0.2528,0.4374,0.2819
ChestCT_3235.png,0.4582,0.2209,0.4597,0.2671
ChestCT_3236.png,0.4611,0.2164,0.4624,0.2597
ChestCT_3237.png,0.4292,0.2447,0.4444,0.2775
ChestCT_3238.png,0.4096,0.2645,0.4304,0.2951
ChestCT_3239.png,0.4123,0.3023,0.4014,0.3309
ChestCT_3240.png,0.4422,0.2309,0.4479,0.2657
ChestCT_3241.png,0.4469,0.2321,0.4487,0.2727
ChestCT_3242.png,0.4091,0.2979,0.4074,0.3319
ChestCT_3243.png,0.4255,0.3695,0.3788,0.4004
ChestCT_3244.png,0.4001,0.3019,0.4081,0.3305
ChestCT_3245.png,0.4365,0.3588,0.3733,0.3885
ChestCT_3246.png,0.4258,0.3558,0.3743,0.3803
ChestCT_3247.png,0.4048,0.2989,0.4098,0.3317
ChestCT_3248.png,0.3991,0.3414,0.3785,0.3722
ChestCT_3249.png,0.4222,0.3730,0.3633,0.3775
ChestCT_3250.png,0.4299,0.3378,0.3941,0.3373
ChestCT_3251.png,0.4021,0.3353,0.3769,0.3651
ChestCT_3252.png,0.4744,0.2171,0.4587,0.2756
ChestCT_3253.png,0.4213,0.3697,0.3593,0.3942
ChestCT_3254.png,0.4147,0.3552,0.3851,0.3948
ChestCT_3255.png,0.4222,0.3470,0.3853,0.3942
ChestCT_3256.png,0.4316,0.3494,0.3683,0.3760
ChestCT_3257.png,0.4744,0.2080,0.4684,0.2629
ChestCT_3258.png,0.5227,0.1821,0.4898,0.2523
ChestCT_3259.png,0.5215,0.1723,0.4927,0.2377
ChestCT_3260.png,0.5261,0.1662,0.4999,0.2299
ChestCT_3261.png,0.5060,0.2049,0.4691,0.2809
ChestCT_3262.png,0.5168,0.1888,0.4875,0.2574
ChestCT_3263.png,0.5062,0.1971,0.4796,0.2693
ChestCT_3264.png,0.4800,0.3167,0.4330,0.4392
ChestCT_3265.png,0.3974,0.3890,0.4039,0.4181
ChestCT_3266.png,0.3882,0.4079,0.3831,0.4421
ChestCT_3267.png,0.4776,0.3032,0.4456,0.4188
ChestCT_3268.png,0.4955,0.3018,0.4501,0.4336
ChestCT_3269.png,0.4838,0.3192,0.4365,0.4610
ChestCT_3270.png,0.4872,0.3305,0.4441,0.4722
ChestCT_3271.png,0.4968,0.3190,0.4605,0.4634
ChestCT_3272.png,0.4515,0.3252,0.4340,0.4049
ChestCT_3273.png,0.4948,0.3202,0.4532,0.4669
ChestCT_3274.png,0.4988,0.3193,0.4546,0.4629
ChestCT_3275.png,0.4813,0.3375,0.3996,0.4122
ChestCT_3276.png,0.4503,0.3279,0.4274,0.4212
ChestCT_3277.png,0.4296,0.3411,0.4258,0.3901
ChestCT_3278.png,0.4954,0.3280,0.4549,0.4747
ChestCT_3279.png,0.4824,0.3371,0.4402,0.4796
ChestCT_3280.png,0.4455,0.3117,0.4395,0.3791
ChestCT_3281.png,0.4225,0.4418,0.3684,0.4889
ChestCT_3282.png,0.4493,0.3239,0.4376,0.3898
ChestCT_3283.png,0.4181,0.4618,0.3666,0.4722
ChestCT_3284.png,0.4232,0.4470,0.3575,0.4926
ChestCT_3285.png,0.3481,0.4322,0.4275,0.3968
ChestCT_3286.png,0.4126,0.3521,0.4209,0.3905
ChestCT_3287.png,0.3892,0.4529,0.3552,0.4881
ChestCT_3288.png,0.3992,0.4231,0.3821,0.4626
ChestCT_3289.png,0.4267,0.3367,0.4284,0.3879
ChestCT_3290.png,0.4109,0.4652,0.3983,0.4237
ChestCT_3291.png,0.4231,0.3397,0.4364,0.3803
ChestCT_3292.png,0.3489,0.4130,0.3962,0.4137
ChestCT_3293.png,0.4042,0.4633,0.3882,0.4525
ChestCT_3294.png,0.3794,0.4731,0.3428,0.5539
ChestCT_3295.png,0.3367,0.4412,0.3788,0.5182
ChestCT_3296.png,0.3726,0.4599,0.3818,0.5212
ChestCT_3297.png,0.3703,0.4732,0.3402,0.5511
ChestCT_3298.png,0.3612,0.4593,0.3813,0.5196
ChestCT_3299.png,0.3665,0.4718,0.3338,0.5552
ChestCT_3300.png,0.3792,0.4676,0.3318,0.5599
ChestCT_3301.png,0.3536,0.4597,0.3786,0.5178
ChestCT_3302.png,0.3645,0.4674,0.3701,0.5281
ChestCT_3303.png,0.3711,0.4729,0.3428,0.5503
ChestCT_3304.png,0.3726,0.4715,0.3501,0.5464
ChestCT_3305.png,0.3388,0.4363,0.3745,0.5221
ChestCT_3306.png,0.3738,0.4733,0.3595,0.5404
ChestCT_3307.png,0.3449,0.4320,0.3787,0.5177
ChestCT_3308.png,0.3723,0.4576,0.3815,0.5189
ChestCT_3309.png,0.3461,0.4166,0.3506,0.5430
ChestCT_3310.png,0.4169,0.4362,0.3274,0.5394
ChestCT_3311.png,0.3939,0.4474,0.3222,0.5658
ChestCT_3312.png,0.4079,0.4683,0.3551,0.5176
ChestCT_3313.png,0.4058,0.4690,0.3557,0.5147
ChestCT_3314.png,0.3999,0.4477,0.3122,0.5795
ChestCT_3315.png,0.4335,0.4328,0.3366,0.5341
ChestCT_3316.png,0.3815,0.4531,0.3217,0.5636
ChestCT_3317.png,0.4388,0.4333,0.3441,0.5389
ChestCT_3318.png,0.4246,0.4355,0.3277,0.5472
ChestCT_3319.png,0.3976,0.4555,0.3283,0.5671
ChestCT_3320.png,0.4088,0.4382,0.3134,0.5641
ChestCT_3321.png,0.4310,0.4308,0.3328,0.5572
ChestCT_3322.png,0.4092,0.4342,0.3161,0.5601
ChestCT_3323.png,0.4267,0.4352,0.3174,0.5655
ChestCT_3324.png,0.4227,0.4387,0.3412,0.5305
ChestCT_3325.png,0.4214,0.4352,0.3260,0.5528
ChestCT_3326.png,0.4211,0.4281,0.3117,0.5651
ChestCT_3327.png,0.4040,0.4349,0.3090,0.5697
ChestCT_3328.png,0.4295,0.4292,0.3222,0.5555
ChestCT_3329.png,0.4250,0.4384,0.3449,0.5335
ChestCT_3330.png,0.4157,0.4518,0.3516,0.5201
ChestCT_3331.png,0.4100,0.4325,0.3150,0.5600
ChestCT_3332.png,0.4113,0.4337,0.3143,0.5667
ChestCT_3333.png,0.4286,0.4446,0.3508,0.5186
ChestCT_3334.png,0.3959,0.4789,0.3668,0.4981
ChestCT_3335.png,0.4363,0.4406,0.3574,0.5243
ChestCT_3336.png,0.4074,0.4691,0.3648,0.4999
ChestCT_3337.png,0.4272,0.4724,0.3825,0.4923
ChestCT_3338.png,0.4100,0.4447,0.3437,0.5234
ChestCT_3339.png,0.4364,0.4559,0.3646,0.5167
ChestCT_3340.png,0.3971,0.4692,0.3566,0.5099
ChestCT_3341.png,0.4251,0.4716,0.3689,0.5095
ChestCT_3342.png,0.4193,0.4543,0.3536,0.5186
ChestCT_3343.png,0.3747,0.4670,0.3252,0.5646
ChestCT_3344.png,0.4156,0.4636,0.3649,0.5024
ChestCT_3345.png,0.4052,0.4601,0.3499,0.5202
ChestCT_3346.png,0.4225,0.4580,0.3576,0.5144
ChestCT_3347.png,0.4027,0.4688,0.3598,0.4990
ChestCT_3348.png,0.3828,0.4626,0.3245,0.5680
ChestCT_3349.png,0.3359,0.4516,0.3747,0.5099
ChestCT_3350.png,0.3491,0.4401,0.3803,0.5197
ChestCT_3351.png,0.3479,0.4225,0.3608,0.5370
ChestCT_3352.png,0.3486,0.4240,0.3609,0.5339
ChestCT_3353.png,0.3221,0.4538,0.3789,0.5001
ChestCT_3354.png,0.3405,0.4416,0.3792,0.5210
ChestCT_3355.png,0.3351,0.4459,0.3774,0.5188
ChestCT_3356.png,0.3741,0.3791,0.3396,0.4675
ChestCT_3357.png,0.3484,0.4128,0.3720,0.4445
ChestCT_3358.png,0.3693,0.3601,0.3799,0.4361
ChestCT_3359.png,0.3719,0.3794,0.3360,0.4668
ChestCT_3360.png,0.3619,0.3702,0.3786,0.4435
ChestCT_3361.png,0.3677,0.3896,0.3243,0.4814
ChestCT_3362.png,0.3787,0.3759,0.3281,0.4721
ChestCT_3363.png,0.3579,0.3681,0.3733,0.4413
ChestCT_3364.png,0.3638,0.3748,0.3647,0.4484
ChestCT_3365.png,0.3756,0.3747,0.3412,0.4621
ChestCT_3366.png,0.3736,0.3736,0.3504,0.4581
ChestCT_3367.png,0.3495,0.4097,0.3687,0.4475
ChestCT_3368.png,0.3691,0.3744,0.3559,0.4536
ChestCT_3369.png,0.3667,0.3640,0.3768,0.4380
ChestCT_3370.png,0.3667,0.3711,0.3770,0.4455
ChestCT_3371.png,0.3687,0.3725,0.3468,0.4563
ChestCT_3372.png,0.4246,0.3667,0.3197,0.4759
ChestCT_3373.png,0.3982,0.3537,0.3254,0.4666
ChestCT_3374.png,0.4063,0.4259,0.3443,0.4883
ChestCT_3375.png,0.4043,0.4317,0.3496,0.4891
ChestCT_3376.png,0.4045,0.3667,0.3076,0.4914
ChestCT_3377.png,0.4313,0.3649,0.3242,0.4733
ChestCT_3378.png,0.3852,0.3726,0.3128,0.4817
ChestCT_3379.png,0.4348,0.3531,0.3301,0.4656
ChestCT_3380.png,0.4255,0.3634,0.3164,0.4778
ChestCT_3381.png,0.3887,0.3710,0.3203,0.4817
ChestCT_3382.png,0.4142,0.3645,0.3095,0.4892
ChestCT_3383.png,0.4227,0.3596,0.3178,0.4831
ChestCT_3384.png,0.4188,0.3575,0.3097,0.4816
ChestCT_3385.png,0.4234,0.3590,0.3088,0.4867
ChestCT_3386.png,0.4268,0.3725,0.3317,0.4750
ChestCT_3387.png,0.4258,0.3565,0.3153,0.4751
ChestCT_3388.png,0.4218,0.3546,0.3046,0.4846
ChestCT_3389.png,0.4113,0.3663,0.3023,0.4953
ChestCT_3390.png,0.4294,0.3494,0.3122,0.4732
ChestCT_3391.png,0.4302,0.3714,0.3323,0.4771
ChestCT_3392.png,0.4165,0.3938,0.3360,0.4778
ChestCT_3393.png,0.4133,0.3626,0.3081,0.4871
ChestCT_3394.png,0.4190,0.3530,0.3077,0.4812
ChestCT_3395.png,0.4253,0.3857,0.3359,0.4741
ChestCT_3396.png,0.3948,0.4526,0.3690,0.4706
ChestCT_3397.png,0.4293,0.3756,0.3403,0.4742
ChestCT_3398.png,0.4040,0.4415,0.3594,0.4797
ChestCT_3399.png,0.4196,0.4475,0.3747,0.4747
ChestCT_3400.png,0.4177,0.3846,0.3338,0.4779
ChestCT_3401.png,0.4261,0.4012,0.3452,0.4797
ChestCT_3402.png,0.3941,0.4385,0.3503,0.4880
ChestCT_3403.png,0.4136,0.4336,0.3540,0.4858
ChestCT_3404.png,0.4165,0.4038,0.3426,0.4814
ChestCT_3405.png,0.3798,0.3769,0.3218,0.4789
ChestCT_3406.png,0.4073,0.4343,0.3558,0.4818
ChestCT_3407.png,0.4063,0.4134,0.3398,0.4864
ChestCT_3408.png,0.4143,0.4152,0.3440,0.4851
ChestCT_3409.png,0.3994,0.4427,0.3557,0.4775
ChestCT_3410.png,0.3879,0.3695,0.3235,0.4769
ChestCT_3411.png,0.3370,0.4332,0.3831,0.4684
ChestCT_3412.png,0.3680,0.3577,0.3814,0.4371
ChestCT_3413.png,0.3667,0.3754,0.3603,0.4523
ChestCT_3414.png,0.3636,0.3667,0.3576,0.4412
ChestCT_3415.png,0.3289,0.4378,0.3756,0.4656
ChestCT_3416.png,0.3648,0.3582,0.3790,0.4375
ChestCT_3417.png,0.3428,0.4180,0.3746,0.4488
ChestCT_3418.png,0.4478,0.3606,0.3815,0.4548
ChestCT_3419.png,0.4531,0.3502,0.3962,0.4358
ChestCT_3420.png,0.4440,0.3777,0.3485,0.4733
ChestCT_3421.png,0.4454,0.3683,0.3549,0.4510
ChestCT_3422.png,0.4492,0.3653,0.3557,0.4489
ChestCT_3423.png,0.4331,0.3236,0.4065,0.4376
ChestCT_3424.png,0.4470,0.3685,0.3483,0.4598
ChestCT_3425.png,0.4405,0.3329,0.3993,0.4558
ChestCT_3426.png,0.4341,0.3372,0.4004,0.4518
ChestCT_3427.png,0.4449,0.3710,0.3484,0.4585
ChestCT_3428.png,0.4431,0.3730,0.3535,0.4594
ChestCT_3429.png,0.4482,0.3390,0.3956,0.4849
ChestCT_3430.png,0.4496,0.3488,0.3944,0.4952
ChestCT_3431.png,0.4438,0.3760,0.3525,0.4597
ChestCT_3432.png,0.4501,0.3288,0.3987,0.4669
ChestCT_3433.png,0.4484,0.3695,0.3582,0.4597
ChestCT_3434.png,0.4445,0.3706,0.3651,0.4672
ChestCT_3435.png,0.4396,0.3419,0.3938,0.4696
ChestCT_3436.png,0.4435,0.3743,0.3538,0.4451
ChestCT_3437.png,0.4214,0.3791,0.3641,0.4759
ChestCT_3438.png,0.4301,0.3464,0.4006,0.4563
ChestCT_3439.png,0.3497,0.4485,0.4013,0.4523
ChestCT_3440.png,0.4225,0.3792,0.3662,0.4781
ChestCT_3441.png,0.4389,0.3771,0.3546,0.4492
ChestCT_3442.png,0.4197,0.3839,0.3609,0.4805
ChestCT_3443.png,0.4381,0.3878,0.3481,0.4656
ChestCT_3444.png,0.4415,0.3752,0.3491,0.4527
ChestCT_3445.png,0.4193,0.3866,0.3595,0.4806
ChestCT_3446.png,0.4281,0.3690,0.3676,0.4636
ChestCT_3447.png,0.4325,0.3802,0.3484,0.4677
ChestCT_3448.png,0.4362,0.3782,0.3552,0.4632
ChestCT_3449.png,0.4303,0.3695,0.3626,0.4648
ChestCT_3450.png,0.3497,0.4709,0.3551,0.4584
ChestCT_3451.png,0.4352,0.3874,0.3467,0.4706
ChestCT_3452.png,0.4303,0.3752,0.3561,0.4707
ChestCT_3453.png,0.4309,0.3722,0.3594,0.4707
ChestCT_3454.png,0.4376,0.3796,0.3537,0.4615
ChestCT_3455.png,0.4385,0.3805,0.3565,0.4554
ChestCT_3456.png,0.4451,0.3615,0.3934,0.4453
ChestCT_3457.png,0.4299,0.3790,0.3519,0.4712
ChestCT_3458.png,0.4294,0.3777,0.3544,0.4700
ChestCT_3459.png,0.4412,0.3736,0.3798,0.4643
ChestCT_3460.png,0.3216,0.3926,0.3956,0.4227
ChestCT_3461.png,0.3486,0.4667,0.3601,0.4529
ChestCT_3462.png,0.3333,0.3763,0.4039,0.4302
ChestCT_3463.png,0.3263,0.3785,0.4022,0.4334
ChestCT_3464.png,0.4401,0.3744,0.3713,0.4598
ChestCT_3465.png,0.4376,0.3554,0.3899,0.4883
ChestCT_3466.png,0.3484,0.3531,0.4097,0.4308
ChestCT_3467.png,0.4276,0.3382,0.4095,0.4379
ChestCT_3468.png,0.4446,0.3527,0.3982,0.4923
ChestCT_3469.png,0.3381,0.3693,0.4062,0.4297
ChestCT_3470.png,0.4427,0.3410,0.3998,0.4671
ChestCT_3471.png,0.4417,0.3391,0.4013,0.4580
ChestCT_3472.png,0.3330,0.3698,0.4048,0.4264
ChestCT_3473.png,0.4178,0.3876,0.3578,0.4744
ChestCT_3474.png,0.4550,0.3300,0.3922,0.4927
ChestCT_3475.png,0.4228,0.3051,0.4220,0.3748
ChestCT_3476.png,0.4257,0.3084,0.4213,0.3785
ChestCT_3477.png,0.4512,0.3139,0.3968,0.4636
ChestCT_3478.png,0.4630,0.3327,0.3946,0.5086
